generation; best; average; worst
1; 0.373134; 0.301741; 0.238806
2; 0.363184; 0.314925; 0.258706
3; 0.383085; 0.311194; 0.253731
4; 0.343284; 0.283085; 0.228856
5; 0.348259; 0.303234; 0.258706
6; 0.368159; 0.304726; 0.253731
7; 0.343284; 0.300995; 0.268657
8; 0.353234; 0.300249; 0.238806
9; 0.368159; 0.313682; 0.228856
10; 0.368159; 0.304229; 0.218905
11; 0.383085; 0.308458; 0.253731
12; 0.348259; 0.299502; 0.248756
13; 0.348259; 0.304229; 0.243781
14; 0.368159; 0.311443; 0.238806
15; 0.353234; 0.310697; 0.263682
16; 0.343284; 0.306219; 0.268657
17; 0.348259; 0.300746; 0.218905
18; 0.393035; 0.309204; 0.238806
19; 0.368159; 0.301741; 0.258706
20; 0.338308; 0.291791; 0.223881
21; 0.358209; 0.302488; 0.223881
22; 0.343284; 0.301741; 0.258706
23; 0.358209; 0.297264; 0.238806
24; 0.373134; 0.314428; 0.243781
25; 0.343284; 0.310199; 0.258706
26; 0.38806; 0.296766; 0.243781
27; 0.383085; 0.291294; 0.248756
28; 0.38806; 0.311443; 0.248756
29; 0.348259; 0.312189; 0.278607
30; 0.353234; 0.301244; 0.248756
31; 0.353234; 0.301741; 0.253731
32; 0.39801; 0.300498; 0.248756
33; 0.383085; 0.316915; 0.263682
34; 0.368159; 0.304975; 0.248756
35; 0.378109; 0.304229; 0.228856
36; 0.363184; 0.30995; 0.223881
37; 0.368159; 0.312189; 0.253731
38; 0.38806; 0.307214; 0.263682
39; 0.363184; 0.310199; 0.238806
40; 0.412935; 0.31393; 0.253731
41; 0.363184; 0.302736; 0.248756
42; 0.353234; 0.304975; 0.258706
43; 0.353234; 0.309204; 0.263682
44; 0.378109; 0.303234; 0.238806
45; 0.343284; 0.298756; 0.253731
46; 0.38806; 0.311194; 0.258706
47; 0.338308; 0.302239; 0.248756
48; 0.383085; 0.318159; 0.243781
49; 0.368159; 0.307214; 0.258706
50; 0.353234; 0.289303; 0.208955
51; 0.348259; 0.305473; 0.233831
52; 0.41791; 0.320398; 0.258706
53; 0.378109; 0.310448; 0.258706
54; 0.338308; 0.294776; 0.253731
55; 0.373134; 0.309701; 0.263682
56; 0.338308; 0.303483; 0.243781
57; 0.363184; 0.300746; 0.238806
58; 0.353234; 0.308706; 0.248756
59; 0.353234; 0.305224; 0.258706
60; 0.363184; 0.30796; 0.243781
61; 0.383085; 0.295274; 0.258706
62; 0.348259; 0.311443; 0.278607
63; 0.39801; 0.31592; 0.268657
64; 0.383085; 0.308955; 0.243781
65; 0.353234; 0.306716; 0.248756
66; 0.378109; 0.30796; 0.253731
67; 0.437811; 0.326368; 0.243781
68; 0.353234; 0.312935; 0.253731
69; 0.353234; 0.303731; 0.263682
70; 0.383085; 0.300995; 0.243781
71; 0.383085; 0.306965; 0.263682
72; 0.39801; 0.313433; 0.268657
73; 0.348259; 0.300498; 0.263682
74; 0.373134; 0.30995; 0.248756
75; 0.373134; 0.314925; 0.248756
76; 0.353234; 0.297015; 0.218905
77; 0.358209; 0.305224; 0.253731
78; 0.363184; 0.298259; 0.238806
79; 0.353234; 0.298507; 0.223881
80; 0.363184; 0.30398; 0.253731
81; 0.363184; 0.310199; 0.253731
82; 0.363184; 0.312189; 0.253731
83; 0.378109; 0.30398; 0.243781
84; 0.363184; 0.314677; 0.253731
85; 0.363184; 0.304726; 0.253731
86; 0.348259; 0.294527; 0.218905
87; 0.373134; 0.302985; 0.243781
88; 0.358209; 0.293781; 0.238806
89; 0.353234; 0.300249; 0.243781
90; 0.368159; 0.313184; 0.263682
91; 0.383085; 0.302488; 0.253731
92; 0.343284; 0.299751; 0.238806
93; 0.343284; 0.297512; 0.228856
94; 0.358209; 0.291542; 0.243781
95; 0.383085; 0.321393; 0.273632
96; 0.348259; 0.294776; 0.243781
97; 0.368159; 0.302736; 0.253731
98; 0.343284; 0.303483; 0.243781
99; 0.368159; 0.309453; 0.243781
100; 0.378109; 0.306965; 0.223881
101; 0.353234; 0.302239; 0.238806
102; 0.38806; 0.316667; 0.248756
103; 0.338308; 0.299254; 0.273632
104; 0.383085; 0.309204; 0.233831
105; 0.368159; 0.30995; 0.263682
106; 0.368159; 0.318905; 0.248756
107; 0.383085; 0.307463; 0.238806
108; 0.383085; 0.31393; 0.248756
109; 0.373134; 0.311692; 0.228856
110; 0.378109; 0.297512; 0.243781
111; 0.39801; 0.312438; 0.263682
112; 0.368159; 0.30796; 0.248756
113; 0.343284; 0.305224; 0.233831
114; 0.373134; 0.310448; 0.253731
115; 0.348259; 0.291294; 0.238806
116; 0.39801; 0.307463; 0.258706
117; 0.363184; 0.297264; 0.253731
118; 0.393035; 0.310199; 0.258706
119; 0.363184; 0.297761; 0.21393
120; 0.358209; 0.297264; 0.253731
121; 0.363184; 0.311443; 0.228856
122; 0.383085; 0.303731; 0.21393
123; 0.373134; 0.310199; 0.248756
124; 0.368159; 0.30796; 0.258706
125; 0.348259; 0.297264; 0.218905
126; 0.383085; 0.304726; 0.253731
127; 0.343284; 0.300249; 0.248756
128; 0.363184; 0.301493; 0.218905
129; 0.373134; 0.3; 0.243781
130; 0.363184; 0.304975; 0.253731
131; 0.343284; 0.310448; 0.278607
132; 0.358209; 0.302985; 0.263682
133; 0.353234; 0.300746; 0.243781
134; 0.353234; 0.294279; 0.21393
135; 0.368159; 0.295522; 0.19403
136; 0.363184; 0.309701; 0.258706
137; 0.373134; 0.306716; 0.248756
138; 0.378109; 0.316667; 0.243781
139; 0.348259; 0.300995; 0.233831
140; 0.363184; 0.299254; 0.248756
141; 0.368159; 0.297761; 0.248756
142; 0.343284; 0.304975; 0.258706
143; 0.373134; 0.30796; 0.223881
144; 0.358209; 0.305224; 0.248756
145; 0.383085; 0.316915; 0.228856
146; 0.358209; 0.310199; 0.238806
147; 0.363184; 0.304229; 0.268657
148; 0.358209; 0.316169; 0.283582
149; 0.363184; 0.305721; 0.233831
150; 0.338308; 0.301493; 0.258706
151; 0.373134; 0.307214; 0.258706
152; 0.363184; 0.312687; 0.263682
153; 0.363184; 0.30995; 0.208955
154; 0.358209; 0.302985; 0.238806
155; 0.338308; 0.299751; 0.233831
156; 0.358209; 0.308209; 0.228856
157; 0.373134; 0.305473; 0.258706
158; 0.338308; 0.298507; 0.258706
159; 0.358209; 0.30597; 0.263682
160; 0.358209; 0.299254; 0.253731
161; 0.368159; 0.306219; 0.238806
162; 0.402985; 0.303483; 0.268657
163; 0.373134; 0.311443; 0.278607
164; 0.38806; 0.304478; 0.243781
165; 0.373134; 0.319154; 0.218905
166; 0.368159; 0.312438; 0.253731
167; 0.353234; 0.314925; 0.268657
168; 0.373134; 0.315174; 0.273632
169; 0.353234; 0.302985; 0.258706
170; 0.363184; 0.30398; 0.218905
171; 0.378109; 0.306716; 0.243781
172; 0.343284; 0.295522; 0.218905
173; 0.338308; 0.296766; 0.218905
174; 0.368159; 0.311443; 0.253731
175; 0.338308; 0.304229; 0.258706
176; 0.363184; 0.304229; 0.263682
177; 0.39801; 0.306716; 0.243781
178; 0.373134; 0.30398; 0.248756
179; 0.383085; 0.308706; 0.248756
180; 0.348259; 0.303483; 0.243781
181; 0.39801; 0.30597; 0.238806
182; 0.378109; 0.311194; 0.253731
183; 0.363184; 0.307711; 0.243781
184; 0.363184; 0.304726; 0.233831
185; 0.343284; 0.293781; 0.238806
186; 0.368159; 0.310448; 0.228856
187; 0.343284; 0.294279; 0.243781
188; 0.368159; 0.308955; 0.21393
189; 0.353234; 0.3; 0.218905
190; 0.363184; 0.304478; 0.243781
191; 0.358209; 0.297512; 0.238806
192; 0.348259; 0.309204; 0.263682
193; 0.338308; 0.29801; 0.248756
194; 0.348259; 0.295274; 0.258706
195; 0.358209; 0.3; 0.233831
196; 0.358209; 0.300746; 0.228856
197; 0.358209; 0.305473; 0.253731
198; 0.363184; 0.29403; 0.248756
199; 0.38806; 0.295522; 0.218905
200; 0.343284; 0.299502; 0.228856
201; 0.353234; 0.303731; 0.248756
202; 0.373134; 0.30796; 0.248756
203; 0.348259; 0.298756; 0.258706
204; 0.368159; 0.311443; 0.248756
205; 0.363184; 0.297512; 0.223881
206; 0.343284; 0.300995; 0.248756
207; 0.333333; 0.294527; 0.238806
208; 0.348259; 0.313184; 0.263682
209; 0.358209; 0.309701; 0.283582
210; 0.38806; 0.303731; 0.243781
211; 0.333333; 0.307463; 0.248756
212; 0.378109; 0.304478; 0.258706
213; 0.328358; 0.301244; 0.263682
214; 0.363184; 0.293781; 0.243781
215; 0.383085; 0.30796; 0.268657
216; 0.353234; 0.308209; 0.268657
217; 0.393035; 0.310448; 0.243781
218; 0.343284; 0.289552; 0.228856
219; 0.348259; 0.307711; 0.268657
220; 0.373134; 0.309453; 0.268657
221; 0.358209; 0.287811; 0.223881
222; 0.343284; 0.30398; 0.238806
223; 0.368159; 0.31194; 0.273632
224; 0.363184; 0.303483; 0.238806
225; 0.378109; 0.307214; 0.263682
226; 0.368159; 0.30398; 0.238806
227; 0.353234; 0.3; 0.258706
228; 0.373134; 0.30597; 0.233831
229; 0.358209; 0.304726; 0.243781
230; 0.338308; 0.295274; 0.238806
231; 0.363184; 0.314677; 0.263682
232; 0.373134; 0.305224; 0.258706
233; 0.363184; 0.315174; 0.263682
234; 0.422886; 0.302985; 0.238806
235; 0.40796; 0.298756; 0.223881
236; 0.363184; 0.318408; 0.258706
237; 0.373134; 0.303483; 0.243781
238; 0.383085; 0.304478; 0.263682
239; 0.383085; 0.306965; 0.258706
240; 0.38806; 0.30597; 0.223881
241; 0.363184; 0.31194; 0.248756
242; 0.363184; 0.304229; 0.233831
243; 0.338308; 0.298756; 0.248756
244; 0.373134; 0.30597; 0.233831
245; 0.368159; 0.298756; 0.263682
246; 0.378109; 0.314179; 0.248756
247; 0.338308; 0.3; 0.248756
248; 0.378109; 0.314677; 0.258706
249; 0.373134; 0.294776; 0.223881
250; 0.393035; 0.303731; 0.233831
251; 0.393035; 0.302488; 0.243781
252; 0.378109; 0.313433; 0.253731
253; 0.348259; 0.293035; 0.243781
254; 0.383085; 0.306716; 0.228856
255; 0.383085; 0.308458; 0.253731
256; 0.348259; 0.295771; 0.248756
257; 0.378109; 0.302985; 0.233831
258; 0.343284; 0.303483; 0.223881
259; 0.368159; 0.312687; 0.258706
260; 0.38806; 0.311692; 0.268657
261; 0.363184; 0.299005; 0.248756
262; 0.38806; 0.311443; 0.253731
263; 0.373134; 0.297512; 0.248756
264; 0.363184; 0.295025; 0.218905
265; 0.343284; 0.294776; 0.21393
266; 0.348259; 0.293781; 0.248756
267; 0.343284; 0.300995; 0.258706
268; 0.353234; 0.313184; 0.263682
269; 0.358209; 0.305721; 0.248756
270; 0.378109; 0.301493; 0.253731
271; 0.393035; 0.321144; 0.248756
272; 0.378109; 0.309204; 0.263682
273; 0.378109; 0.311194; 0.273632
274; 0.348259; 0.307711; 0.263682
275; 0.343284; 0.296269; 0.243781
276; 0.373134; 0.313682; 0.238806
277; 0.348259; 0.296269; 0.253731
278; 0.343284; 0.308955; 0.278607
279; 0.333333; 0.29602; 0.248756
280; 0.358209; 0.298259; 0.253731
281; 0.373134; 0.308955; 0.238806
282; 0.358209; 0.307214; 0.243781
283; 0.437811; 0.309204; 0.258706
284; 0.38806; 0.312438; 0.253731
285; 0.378109; 0.304229; 0.238806
286; 0.348259; 0.307711; 0.258706
287; 0.393035; 0.30796; 0.228856
288; 0.393035; 0.308209; 0.258706
289; 0.383085; 0.314428; 0.263682
290; 0.348259; 0.301741; 0.253731
291; 0.363184; 0.304229; 0.238806
292; 0.338308; 0.309453; 0.248756
293; 0.402985; 0.299254; 0.223881
294; 0.378109; 0.306716; 0.248756
295; 0.378109; 0.312189; 0.248756
296; 0.373134; 0.31592; 0.248756
297; 0.368159; 0.294776; 0.228856
298; 0.373134; 0.301741; 0.223881
299; 0.348259; 0.302985; 0.273632
300; 0.358209; 0.304726; 0.263682
301; 0.383085; 0.304975; 0.258706
302; 0.39801; 0.316418; 0.258706
303; 0.333333; 0.293035; 0.253731
304; 0.38806; 0.301493; 0.243781
305; 0.368159; 0.297761; 0.243781
306; 0.373134; 0.305224; 0.233831
307; 0.358209; 0.293284; 0.243781
308; 0.378109; 0.291791; 0.238806
309; 0.358209; 0.295274; 0.243781
310; 0.373134; 0.310945; 0.233831
311; 0.378109; 0.306965; 0.248756
312; 0.393035; 0.313682; 0.263682
313; 0.343284; 0.299502; 0.248756
314; 0.353234; 0.29602; 0.238806
315; 0.378109; 0.310199; 0.248756
316; 0.363184; 0.310697; 0.253731
317; 0.353234; 0.307214; 0.253731
318; 0.338308; 0.302488; 0.273632
319; 0.383085; 0.310448; 0.263682
320; 0.343284; 0.29602; 0.258706
321; 0.368159; 0.306965; 0.218905
322; 0.338308; 0.310199; 0.273632
323; 0.38806; 0.316169; 0.218905
324; 0.358209; 0.312935; 0.263682
325; 0.343284; 0.29602; 0.248756
326; 0.343284; 0.299254; 0.258706
327; 0.373134; 0.304478; 0.238806
328; 0.363184; 0.297264; 0.238806
329; 0.358209; 0.293532; 0.233831
330; 0.378109; 0.303234; 0.208955
331; 0.40796; 0.312687; 0.263682
332; 0.358209; 0.309204; 0.258706
333; 0.353234; 0.312189; 0.258706
334; 0.353234; 0.296269; 0.189055
335; 0.38806; 0.296517; 0.21393
336; 0.378109; 0.308209; 0.238806
337; 0.373134; 0.310945; 0.258706
338; 0.348259; 0.299254; 0.253731
339; 0.353234; 0.300249; 0.233831
340; 0.363184; 0.30398; 0.268657
341; 0.373134; 0.308955; 0.253731
342; 0.338308; 0.297761; 0.253731
343; 0.363184; 0.316418; 0.248756
344; 0.353234; 0.30796; 0.248756
345; 0.343284; 0.302239; 0.258706
346; 0.393035; 0.30796; 0.228856
347; 0.383085; 0.308458; 0.223881
348; 0.333333; 0.295771; 0.238806
349; 0.368159; 0.310945; 0.268657
350; 0.368159; 0.290547; 0.238806
351; 0.353234; 0.286318; 0.243781
352; 0.368159; 0.309204; 0.248756
353; 0.368159; 0.308955; 0.238806
354; 0.383085; 0.301244; 0.253731
355; 0.348259; 0.28607; 0.243781
356; 0.363184; 0.303731; 0.258706
357; 0.368159; 0.293284; 0.238806
358; 0.363184; 0.302985; 0.273632
359; 0.383085; 0.310199; 0.253731
360; 0.363184; 0.304478; 0.238806
361; 0.358209; 0.303731; 0.218905
362; 0.358209; 0.298259; 0.233831
363; 0.363184; 0.312438; 0.253731
364; 0.363184; 0.31393; 0.233831
365; 0.358209; 0.306965; 0.253731
366; 0.363184; 0.294527; 0.243781
367; 0.368159; 0.29801; 0.248756
368; 0.38806; 0.308209; 0.233831
369; 0.373134; 0.299502; 0.20398
370; 0.358209; 0.307711; 0.238806
371; 0.39801; 0.312687; 0.258706
372; 0.353234; 0.299254; 0.228856
373; 0.368159; 0.298756; 0.253731
374; 0.348259; 0.287065; 0.248756
375; 0.358209; 0.297264; 0.21393
376; 0.402985; 0.298507; 0.20398
377; 0.368159; 0.304726; 0.238806
378; 0.368159; 0.301741; 0.248756
379; 0.343284; 0.300746; 0.253731
380; 0.343284; 0.311692; 0.278607
381; 0.363184; 0.305473; 0.248756
382; 0.358209; 0.293781; 0.228856
383; 0.363184; 0.302985; 0.248756
384; 0.353234; 0.317164; 0.263682
385; 0.363184; 0.291294; 0.228856
386; 0.358209; 0.304975; 0.248756
387; 0.41791; 0.311692; 0.258706
388; 0.39801; 0.31393; 0.258706
389; 0.378109; 0.308458; 0.278607
390; 0.363184; 0.295274; 0.238806
391; 0.353234; 0.304726; 0.228856
392; 0.348259; 0.302488; 0.258706
393; 0.343284; 0.304975; 0.243781
394; 0.348259; 0.306716; 0.273632
395; 0.358209; 0.306219; 0.228856
396; 0.328358; 0.29403; 0.248756
397; 0.338308; 0.2801; 0.218905
398; 0.353234; 0.305721; 0.233831
399; 0.378109; 0.300746; 0.243781
400; 0.338308; 0.280597; 0.243781
401; 0.358209; 0.311194; 0.233831
402; 0.368159; 0.295771; 0.243781
403; 0.378109; 0.30796; 0.238806
404; 0.402985; 0.310448; 0.268657
405; 0.363184; 0.308458; 0.268657
406; 0.38806; 0.311443; 0.238806
407; 0.363184; 0.308458; 0.243781
408; 0.373134; 0.309701; 0.253731
409; 0.348259; 0.30597; 0.268657
410; 0.358209; 0.3; 0.179104
411; 0.363184; 0.306965; 0.20398
412; 0.353234; 0.311692; 0.263682
413; 0.38806; 0.319154; 0.243781
414; 0.368159; 0.291542; 0.228856
415; 0.378109; 0.307711; 0.233831
416; 0.358209; 0.306468; 0.273632
417; 0.378109; 0.306219; 0.218905
418; 0.348259; 0.303731; 0.263682
419; 0.363184; 0.311194; 0.258706
420; 0.363184; 0.30796; 0.223881
421; 0.358209; 0.308458; 0.258706
422; 0.38806; 0.30199; 0.248756
423; 0.373134; 0.312935; 0.228856
424; 0.353234; 0.314179; 0.268657
425; 0.358209; 0.290796; 0.243781
426; 0.338308; 0.295025; 0.243781
427; 0.358209; 0.306716; 0.263682
428; 0.358209; 0.311443; 0.243781
429; 0.383085; 0.307214; 0.253731
430; 0.348259; 0.311692; 0.243781
431; 0.343284; 0.301493; 0.238806
432; 0.343284; 0.295274; 0.243781
433; 0.368159; 0.291791; 0.248756
434; 0.38806; 0.322139; 0.238806
435; 0.373134; 0.308706; 0.233831
436; 0.378109; 0.301244; 0.253731
437; 0.343284; 0.299751; 0.258706
438; 0.383085; 0.298507; 0.238806
439; 0.358209; 0.299751; 0.258706
440; 0.368159; 0.308209; 0.263682
441; 0.353234; 0.308209; 0.258706
442; 0.383085; 0.310448; 0.238806
443; 0.378109; 0.30597; 0.253731
444; 0.353234; 0.300498; 0.263682
445; 0.378109; 0.310448; 0.19403
446; 0.343284; 0.308209; 0.19403
447; 0.348259; 0.301244; 0.248756
448; 0.373134; 0.303234; 0.233831
449; 0.343284; 0.296766; 0.253731
450; 0.373134; 0.302239; 0.233831
451; 0.38806; 0.304478; 0.19403
452; 0.378109; 0.299502; 0.199005
453; 0.363184; 0.290299; 0.238806
454; 0.378109; 0.311443; 0.243781
455; 0.343284; 0.294776; 0.248756
456; 0.338308; 0.29801; 0.243781
457; 0.393035; 0.308458; 0.218905
458; 0.358209; 0.308209; 0.258706
459; 0.348259; 0.299751; 0.223881
460; 0.353234; 0.299005; 0.243781
461; 0.40796; 0.315423; 0.253731
462; 0.358209; 0.31393; 0.273632
463; 0.368159; 0.297512; 0.243781
464; 0.378109; 0.303234; 0.218905
465; 0.353234; 0.308955; 0.248756
466; 0.373134; 0.308458; 0.258706
467; 0.363184; 0.305721; 0.248756
468; 0.368159; 0.304975; 0.233831
469; 0.358209; 0.305224; 0.258706
470; 0.358209; 0.311194; 0.273632
471; 0.358209; 0.310448; 0.238806
472; 0.393035; 0.304478; 0.21393
473; 0.338308; 0.290299; 0.248756
474; 0.383085; 0.306468; 0.248756
475; 0.348259; 0.296766; 0.233831
476; 0.358209; 0.305721; 0.243781
477; 0.368159; 0.312438; 0.268657
478; 0.358209; 0.304229; 0.253731
479; 0.333333; 0.3; 0.228856
480; 0.348259; 0.299005; 0.248756
481; 0.383085; 0.308955; 0.258706
482; 0.393035; 0.295025; 0.223881
483; 0.353234; 0.30398; 0.223881
484; 0.383085; 0.297264; 0.238806
485; 0.338308; 0.292786; 0.248756
486; 0.368159; 0.31393; 0.243781
487; 0.363184; 0.304478; 0.238806
488; 0.368159; 0.295025; 0.253731
489; 0.343284; 0.293781; 0.243781
490; 0.348259; 0.302985; 0.238806
491; 0.378109; 0.320896; 0.278607
492; 0.373134; 0.297761; 0.238806
493; 0.353234; 0.304726; 0.263682
494; 0.363184; 0.310448; 0.233831
495; 0.343284; 0.293532; 0.233831
496; 0.363184; 0.304229; 0.268657
497; 0.348259; 0.29801; 0.253731
498; 0.358209; 0.304726; 0.228856
499; 0.343284; 0.297761; 0.19403
500; 0.363184; 0.29801; 0.258706
501; 0.368159; 0.30199; 0.243781
